ids,violation_type,type,start_at,end_at,status,,,,,,,,,,
971338,FSLA,,12.07,12.12,Y,,,,,,,,,,
971338,FSLA,,12.16,12.42,Y,,,,,,,,,,
971338,BA,keyboard,43,43.05,Y,,,,,,,,,,
971338,FSLA,,43.13,43.17,Y,,,,,,,,,,
971338,BA,keyboard,43.19,43.2,Y,,,,,,,,,,
971338,BA,keyboard,43.33,43.37,Y,,,,,,,,,,
971338,FSLA,,73.52,73.56,Y,,,,,,,,,,
971338,FSLA,,74.18,75.45,Y,,,,,,,,,,
971338,BA,voice,120.33,120.48,Y,,,,,,,,,,
967946,FSLA,,0.16,0.32,Y,,,,,,,,,,
967946,BA,pageflip,0.18,0.21,Y,,,,,,,,,,
967946,BA,pageflip,0.24,0.25,Y,,,,,,,,,,
967946,BA,pageflip,0.27,0.32,Y,,,,,,,,,,
967946,FSLA,,1.01,1.15,Y,,,,,,,,,,
967946,BA,pageflip,1.04,1.05,Y,,,,,,,,,,
967946,BA,keyboard,1.36,1.37,Y,,,,,,,,,,
967946,BA,keyboard,2.31,2.32,Y,,,,,,,,,,
967946,BA,keyboard,2.37,2.38,Y,,,,,,,,,,
967946,BA,keyboard,2.41,2.42,Y,,,,,,,,,,
967946,BA,keyboard,9.24,9.28,Y,,,,,,,,,,
967946,SEM,,11.06,11.12,Y,,,,,,,,,,
967946,SEM,,11.33,11.43,Y,,,,,,,,,,
967946,SEM,,12,12.22,Y,,,,,,,,,,
967946,SEM,,12.41,13.27,Y,,,,,,,,,,
967946,FSLA,,18.07,18.16,Y,,,,,,,,,,
967946,FSLA,,18.19,18.26,Y,,,,,,,,,,
967946,FSLA,,20.52,21.02,Y,,,,,,,,,,
967946,BA,voice,21,21.02,Y,,,,,,,,,,
747334,FSLA,,0.23,0.29,Y,,,,,,,,,,
747334,left screen,,0.29,0.35,Y,,,,,,,,,,
747334,LS,,0.35,0.51,Y,,,,,,,,,,
747334,FSLA,,1.28,1.33,Y,,,,,,,,,,
747334,UPD,,1.34,1.35,Y,,,,,,,,,,
747334,BA,voice,1.33,1.34,Y,,,,,,,,,,
747334,BA,pageflip,1.42,1.45,Y,,,,,,,,,,
747334,left screen,,1.43,1.47,Y,,,,,,,,,,
747334,BA,pageflip,1.44,1.46,Y,,,,,,,,,,
747334,BA,pageflip,1.56,1.57,Y,,,,,,,,,,
747334,FSLA,,2.5,3.04,Y,,,,,,,,,,
747334,FSLA,,3.09,3.21,Y,,,,,,,,,,
747334,UPD,,3.21,3.22,Y,,,,,,,,,,
747334,FSLA,,3.21,3.35,Y,,,,,,,,,,
747334,BA,keyboard,4.09,4.1,Y,,,,,,,,,,
747334,FSLA,,4.16,4.31,Y,,,,,,,,,,
747334,BA,pageflip,6.55,6.58,Y,,,,,,,,,,
747334,BA,pageflip,7,7.01,Y,,,,,,,,,,
747334,FSLA,,8.58,9.11,Y,,,,,,,,,,
747334,FSLA,,34.35,34.46,Y,,,,,,,,,,
747334,FSLA,,37.33,37.45,Y,,,,,,,,,,
747334,FSLA,,37.48,37.55,Y,,,,,,,,,,
747334,FSLA,,38.22,38.27,Y,,,,,,,,,,
747334,BA,keyboard,38.56,38.58,Y,,,,,,,,,,
747334,BA,voice,44.05,44.06,Y,,,,,,,,,,
747334,BA,voice,44.07,44.08,Y,,,,,,,,,,
747334,FSLA,,50,50.06,Y,,,,,,,,,,
964176,FSLA,,12.3,12.39,Y,,,,,,,,,,
964176,left screen,,12.21,12.28,Y,,,,,,,,,,
964176,left screen,,12.41,12.46,Y,,,,,,,,,,
964176,LS,,11.59,12.03,Y,,,,,,,,,,
964176,LS,,12.09,12.17,Y,,,,,,,,,,
964176,LS,,12.47,13.02,Y,,,,,,,,,,
964176,BA,music,15.36,15.56,Y,,,,,,,,,,
964176,BA,voice,15.58,16.26,Y,,,,,,,,,,
964176,BA,keyboard,8.31,8.33,Y,,,,,,,,,,
964176,BA,clutter,9.45,9.47,Y,,,,,,,,,,
964176,UPD,,0.32,0.43,Y,,,,,,,,,,
968924,VNC,,0.05,0.13,Y,,,,,,,,,,
968924,UPD,,0,0.05,Y,,,,,,,,,,
968924,BM,,0.55,0.56,Y,,,,,,,,,,
968924,BM,,1.32,1.35,Y,,,,,,,,,,
968924,BM,,8.43,8.46,Y,,,,,,,,,,
968924,BM,,9.08,9.12,Y,,,,,,,,,,
968924,BA,voice,9.45,5.5,Y,,,,,,,,,,
968924,BM,,9.49,9.5,Y,,,,,,,,,,
968924,SEM,,9.36,9.54,Y,,,,,,,,,,
968924,BA,clutter,11.04,11.05,Y,,,,,,,,,,
968924,FSLA,,12.11,12.15,Y,,,,,,,,,,
968924,FSLA,,12.19,12.5,Y,,,,,,,,,,
968924,BM,,12.27,12.28,Y,,,,,,,,,,
968924,BA,voice,16.2,16.23,Y,,,,,,,,,,
968924,BM,,16.24,16.25,Y,,,,,,,,,,
968924,BM,,16.52,17.04,Y,,,,,,,,,,
968924,BA,keyboard,19.12,19.13,Y,,,,,,,,,,
968924,BM,,19,19.1,Y,,,,,,,,,,
968924,FSLA,,20.38,20.43,Y,,,,,,,,,,
968924,BM,,20.58,21,Y,,,,,,,,,,
968924,BA,keyboard,21.01,21.05,Y,,,,,,,,,,
968924,BA,keyboard,21.12,21.18,Y,,,,,,,,,,
968924,FSLA,,22.16,22.2,Y,,,,,,,,,,
968924,FSLA,,23.16,23.2,Y,,,,,,,,,,
968924,FSLA,,26.09,26.12,Y,,,,,,,,,,
968924,BM,,26.09,26.12,Y,,,,,,,,,,
968924,FSLA,,28.09,28.12,Y,,,,,,,,,,
968804,BA,keyboard,0.07,0.08,Y,,,,,,,,,,
968804,BA,keyboard,0.14,0.15,Y,,,,,,,,,,
968804,BA,keyboard,1.5,1.52,Y,,,,,,,,,,
968804,BA,keyboard,2.18,2.22,Y,,,,,,,,,,
968804,BA,keyboard,24.4,24.41,Y,,,,,,,,,,
948710,UPD,,0,0.05,Y,,,,,,,,,,
948710,BA,keyboard,15.42,15.43,Y,,,,,,,,,,
948710,BA,keyboard,31.44,31.45,Y,,,,,,,,,,
948710,BA,keyboard,35.59,36,Y,,,,,,,,,,
948710,BA,keyboard,38.32,38.33,Y,,,,,,,,,,
948710,BA,keyboard,50.23,50.24,Y,,,,,,,,,,
948710,FSLA,,32.55,33,Y,,,,,,,,,,
948616,BM,,0.1,0.13,Y,,,,,,,,,,
948616,BA,keyboard,0.32,0.33,Y,,,,,,,,,,
948616,FSLA,,1.22,1.39,Y,,,,,,,,,,
948616,FSLA,,1.44,1.55,Y,,,,,,,,,,
948616,BA,voice,2.17,2.18,Y,,,,,,,,,,
948616,UPD,,2.35,2.36,Y,,,,,,,,,,
948616,BA,voice,2.37,2.38,Y,,,,,,,,,,
948616,LS,,2.37,4.58,Y,,,,,,,,,,
948616,FSLA,,6.08,6.32,Y,,,,,,,,,,
948616,FSLA,,6.37,7.39,Y,,,,,,,,,,
948616,FSLA,,9.47,10.07,Y,,,,,,,,,,
948616,FSLA,,10.08,10.14,Y,,,,,,,,,,
747286,left screen,,0.38,1.1,Y,,,,,,,,,,
747286,FSLA,,1.18,1.21,Y,,,,,,,,,,
747286,BA,pageflip,1.2,1.22,Y,,,,,,,,,,
747286,LS,,1.27,1.3,Y,,,,,,,,,,
747286,FSLA,,31.27,31.31,Y,,,,,,,,,,
1260315,BA,voice,0.02,0.03,Y,,,,,,,,,,
1260315,BA,voice,0.16,0.17,Y,,,,,,,,,,
1260315,BA,pageflip,0.57,0.59,Y,,,,,,,,,,
1260315,BA,voice,2.43,2.45,Y,,,,,,,,,,
1260315,BA,voice,2.52,2.56,Y,,,,,,,,,,
1260315,FSLA,,4.49,5.21,Y,,,,,,,,,,
1260315,BA,pageflip,4.49,4.52,Y,,,,,,,,,,
1260315,BA,pageflip,4.59,5.01,Y,,,,,,,,,,
1260315,BA,pageflip,5.02,5.03,Y,,,,,,,,,,
1260315,BA,pageflip,5.22,5.23,Y,,,,,,,,,,
1260315,BA,voice,5.25,5.27,Y,,,,,,,,,,
1260315,FSLA,,7.11,7.38,Y,,,,,,,,,,
1260315,FSLA,,9.54,10.04,Y,,,,,,,,,,
1260315,FSLA,,11.12,11.33,Y,,,,,,,,,,
1260315,FSLA,,12.07,12.33,Y,,,,,,,,,,
966078,FSLA,,0.34,1.04,Y,,,,,,,,,,
966078,BA,pageflip,0.36,0.55,Y,,,,,,,,,,
966078,FSLA,,3.06,3.18,Y,,,,,,,,,,
966078,BA,pageflip,3.12,3.14,Y,,,,,,,,,,
966078,FSLA,,3.26,3.29,Y,,,,,,,,,,
966078,BA,pageflip,3.27,3.35,Y,,,,,,,,,,
966078,FSLA,,3.4,4.23,Y,,,,,,,,,,
966078,BA,pageflip,3.41,3.45,Y,,,,,,,,,,
966078,FSLA,,4.24,4.52,Y,,,,,,,,,,
966078,BA,pageflip,4.29,4.31,Y,,,,,,,,,,
966078,BA,pageflip,4.39,4.43,Y,,,,,,,,,,
966078,FSLA,,36.45,37.18,Y,,,,,,,,,,
966078,BM,,36.49,37,Y,,,,,,,,,,
966078,FSLA,,37.33,37.57,Y,,,,,,,,,,
966078,FSLA,,43.32,45.11,Y,,,,,,,,,,
966078,BM,,46.27,46.46,Y,,,,,,,,,,
966078,BM,,47.09,47.12,Y,,,,,,,,,,
966078,BM,,47.15,47.21,Y,,,,,,,,,,
966078,BM,,47.24,47.34,Y,,,,,,,,,,
966078,FSLA,,58.58,61.07,Y,,,,,,,,,,
969552,left screen,,0.44,0.46,Y,,,,,,,,,,
969552,FSLA,,0.47,1.09,Y,,,,,,,,,,
969552,FSLA,,1.1,1.27,Y,,,,,,,,,,
969552,FSLA,,18.41,21.01,Y,,,,,,,,,,
967894,BA,keyboard,0,0.01,Y,,,,,,,,,,
967894,BA,keyboard,0.4,0.5,Y,,,,,,,,,,
967894,FSLA,,0.04,0.1,Y,,,,,,,,,,
967894,FSLA,,0.33,0.4,Y,,,,,,,,,,
967894,BA,keyboard,6.46,6.47,Y,,,,,,,,,,
967944,BA,voice,0.21,0.25,Y,,,,,,,,,,
967944,BA,keyboard,7.51,7.52,Y,,,,,,,,,,
967944,BA,voice,16.4,16.43,Y,,,,,,,,,,
967944,FSLA,,17.45,17.52,Y,,,,,,,,,,
967944,BA,keyboard,21.37,21.38,Y,,,,,,,,,,
967944,BA,voice,21.4,21.47,Y,,,,,,,,,,
967944,BA,voice,21.5,21.56,Y,,,,,,,,,,
967944,BA,voice,21.58,22.01,Y,,,,,,,,,,
967944,BA,keyboard,24.49,24.51,Y,,,,,,,,,,
967944,BA,keyboard,25.18,25.19,Y,,,,,,,,,,
967944,BA,keyboard,42.56,43.02,Y,,,,,,,,,,
965524,FSLA,,2.13,2.22,Y,,,,,,,,,,
965524,FSLA,,2.25,2.28,Y,,,,,,,,,,
965524,FSLA,,2.29,2.31,Y,,,,,,,,,,
965524,FSLA,,2.33,2.39,Y,,,,,,,,,,
965524,FSLA,,2.41,3.06,Y,,,,,,,,,,
965524,FSLA,,44.58,45.04,Y,,,,,,,,,,
965524,FSLA,,53.47,53.52,Y,,,,,,,,,,
965524,left screen,,1.36,1.45,Y,,,,,,,,,,
965524,LS,,1.31,1.35,Y,,,,,,,,,,
965524,LS,,33,33.05,Y,,,,,,,,,,
965524,LS,,33.19,33.35,Y,,,,,,,,,,
965524,BA,voice,25.1,25.13,Y,,,,,,,,,,
965524,BA,music,43.19,44.17,Y,,,,,,,,,,
965524,BA,clutter,11.38,11.45,Y,,,,,,,,,,
948668,FSLA,,31.45,31.51,Y,,,,,,,,,,
948668,FSLA,,33.04,33.19,Y,,,,,,,,,,
948668,FSLA,,33.21,33.55,Y,,,,,,,,,,
948668,FSLA,,37.3,37.4,Y,,,,,,,,,,
948668,BA,keyboard,10.53,10.55,Y,,,,,,,,,,
948668,BA,keyboard,15.13,15.14,Y,,,,,,,,,,
948668,BA,keyboard,15.16,15.17,Y,,,,,,,,,,
948668,BA,keyboard,17.15,17.16,Y,,,,,,,,,,
948668,BA,keyboard,18.1,18.11,Y,,,,,,,,,,
948668,BA,voice,47.4,47.48,Y,,,,,,,,,,
948668,BA,voice,47.5,47.51,Y,,,,,,,,,,
948668,BA,voice,47.54,47.56,Y,,,,,,,,,,
970444,BA,keyboard,0.11,0.16,Y,,,,,,,,,,
970444,BA,keyboard,1.28,1.29,Y,,,,,,,,,,
970444,BA,keyboard,21.28,21.29,Y,,,,,,,,,,
970444,BA,clutter,23.2,23.21,Y,,,,,,,,,,
970444,BA,keyboard,50.33,50.34,Y,,,,,,,,,,
970444,BA,keyboard,50.42,50.47,Y,,,,,,,,,,
971098,BA,keyboard,0.42,0.43,Y,,,,,,,,,,
971098,BA,keyboard,0.44,0.45,Y,,,,,,,,,,
971098,BA,clutter,3.19,3.2,Y,,,,,,,,,,
971098,BA,pageflip,3.21,3.27,Y,,,,,,,,,,
971098,BA,pageflip,3.24,3.26,Y,,,,,,,,,,
971098,FSLA,,3.21,3.41,Y,,,,,,,,,,
971098,FSLA,,3.41,3.58,Y,,,,,,,,,,
971098,FSLA,,12.22,12.28,Y,,,,,,,,,,
971098,FSLA,,12.29,12.34,Y,,,,,,,,,,
971098,FSLA,,12.37,12.41,Y,,,,,,,,,,
971098,FSLA,,16.28,16.43,Y,,,,,,,,,,
971098,BA,keyboard,29.53,29.54,Y,,,,,,,,,,
971098,FSLA,,30.46,30.51,Y,,,,,,,,,,
971098,BA,keyboard,30.54,30.56,Y,,,,,,,,,,
971098,BA,keyboard,31,31.08,Y,,,,,,,,,,
971098,FSLA,,40.58,42.07,Y,,,,,,,,,,
971098,BM,,47.17,47.27,Y,,,,,,,,,,
971098,BA,voice,66.18,66.21,Y,,,,,,,,,,
971098,FSLA,,67.02,67.04,Y,,,,,,,,,,
971098,BA,voice,67.03,67.04,Y,,,,,,,,,,
971098,BA,pageflip,78.18,78.19,Y,,,,,,,,,,
971098,BA,pageflip,78.25,78.27,Y,,,,,,,,,,
948574,LS,,0.12,0.16,Y,,,,,,,,,,
948574,LS,,0.45,0.51,Y,,,,,,,,,,
948574,BA,keyboard,1.35,1.36,Y,,,,,,,,,,
948574,BA,keyboard,2.32,2.35,Y,,,,,,,,,,
948574,BA,keyboard,2.41,2.42,Y,,,,,,,,,,
948574,BA,keyboard,2.46,2.47,Y,,,,,,,,,,
948574,BA,keyboard,9.37,9.38,Y,,,,,,,,,,
969280,BA,voice,0.06,0.11,Y,,,,,,,,,,
969280,BA,voice,0.15,0.16,Y,,,,,,,,,,
969280,BA,voice,81.32,81.39,Y,,,,,,,,,,
969280,BA,voice,81.42,81.44,Y,,,,,,,,,,
969280,BA,voice,81.46,81.48,Y,,,,,,,,,,
948760,BA,keyboard,0.03,0.04,Y,,,,,,,,,,
948760,BA,keyboard,0.09,0.1,Y,,,,,,,,,,
948760,BA,keyboard,0.12,0.13,Y,,,,,,,,,,
948760,BA,clutter,0.17,0.18,Y,,,,,,,,,,
948760,BA,keyboard,0.31,0.32,Y,,,,,,,,,,
948760,BA,keyboard,0.34,0.35,Y,,,,,,,,,,
982944,BA,voice,0.1,0.13,Y,,,,,,,,,,
982944,BA,voice,0.23,0.27,Y,,,,,,,,,,
982944,BA,voice,0.3,0.31,Y,,,,,,,,,,
982944,BA,voice,0.35,0.39,Y,,,,,,,,,,
982944,BA,clutter,0.41,0.42,Y,,,,,,,,,,
982944,FSLA,,0.51,0.55,Y,,,,,,,,,,
982944,BA,pageflip,0.53,0.54,Y,,,,,,,,,,
982944,BA,voice,0.55,0.57,Y,,,,,,,,,,
982944,FSLA,,2,2.52,Y,,,,,,,,,,
982944,FSLA,,3.08,3.11,Y,,,,,,,,,,
982944,FSLA,,5.16,5.26,Y,,,,,,,,,,
982944,BA,clutter,5.02,5.03,Y,,,,,,,,,,
982944,LS,,5.05,5.07,Y,,,,,,,,,,
982944,BA,pageflip,5.05,5.07,Y,,,,,,,,,,
982944,LS,,7.16,7.48,Y,,,,,,,,,,
982944,FSLA,,7.56,9.16,Y,,,,,,,,,,
982944,UPD,,9.37,9.38,Y,,,,,,,,,,
982944,FSLA,,9.38,10.1,Y,,,,,,,,,,
982944,FSLA,,17.42,17.45,Y,,,,,,,,,,
982944,FSLA,,24.06,24.09,Y,,,,,,,,,,
982944,BA,keyboard,24.12,24.15,Y,,,,,,,,,,
982944,FSLA,,24.38,24.41,Y,,,,,,,,,,
948714,BA,keyboard,16.56,16.58,Y,,,,,,,,,,
948714,BA,keyboard,17.02,17.05,Y,,,,,,,,,,
948714,FSLA,,1.1,1.2,Y,,,,,,,,,,
948714,FSLA,,1.54,2.09,Y,,,,,,,,,,
948714,FSLA,,2.45,2.5,Y,,,,,,,,,,
948714,SEM,,2.52,2.56,Y,,,,,,,,,,
948714,FSLA,,3.14,3.28,Y,,,,,,,,,,
948714,FSLA,,6.18,6.24,Y,,,,,,,,,,
948714,FSLA,,9.26,9.32,Y,,,,,,,,,,
948714,FSLA,,13.01,13.09,Y,,,,,,,,,,
948714,FSLA,,13.13,13.18,Y,,,,,,,,,,
948714,FSLA,,15.48,15.52,Y,,,,,,,,,,
948714,FSLA,,15.55,16.32,Y,,,,,,,,,,
931378,BA,keyboard,12.47,12.49,y,,,,,,,,,,
931378,BA,keyboard,5.34,5.38,y,,,,,,,,,,
931378,LS,,0.34,0.55,Y,,,,,,,,,,
931604,BA,keyboard,0.03,0.06,Y,,,,,,,,,,
931604,BA,keyboard,0.09,0.14,Y,,,,,,,,,,
931604,BA,clutter,0.19,0.27,Y,,,,,,,,,,
931604,BA,clutter,0.43,0.48,Y,,,,,,,,,,
931604,BA,clutter,2.03,2.05,Y,,,,,,,,,,
931604,BA,clutter,2.09,2.11,Y,,,,,,,,,,
931604,BA,clutter,6.38,6.4,Y,,,,,,,,,,
931604,BA,clutter,8.15,8.18,Y,,,,,,,,,,
931604,BA,keyboard,8.21,8.22,Y,,,,,,,,,,
931604,BA,keyboard,8.24,8.25,Y,,,,,,,,,,
931604,BA,keyboard,8.52,8.53,Y,,,,,,,,,,
931604,BA,voice,9.55,10.04,Y,,,,,,,,,,
931604,BA,voice,10.12,10.22,Y,,,,,,,,,,
931604,BA,voice,11.55,12,Y,,,,,,,,,,
931604,BA,voice,12.01,12.1,Y,,,,,,,,,,
965770,BA,keyboard,0.09,0.11,Y,,,,,,,,,,
965770,BA,keyboard,0.13,0.18,Y,,,,,,,,,,
965770,BA,keyboard,0.23,0.24,Y,,,,,,,,,,
965770,BA,keyboard,0.41,0.44,Y,,,,,,,,,,
965770,BA,clutter,1.01,1.02,Y,,,,,,,,,,
965770,BA,clutter,1.4,1.43,Y,,,,,,,,,,
965770,BA,keyboard,3.05,3.06,Y,,,,,,,,,,
965770,BA,voice,11.33,11.34,Y,,,,,,,,,,
965770,BA,voice,11.37,11.38,Y,,,,,,,,,,
965770,BA,voice,11.4,11.42,Y,,,,,,,,,,
965770,BA,voice,14.32,14.33,Y,,,,,,,,,,
965770,BA,voice,23.17,23.21,Y,,,,,,,,,,
747500,BA,keyboard,0.39,0.4,Y,,,,,,,,,,
747500,BA,keyboard,1.5,1.53,Y,,,,,,,,,,
747500,BA,voice,2,2.02,Y,,,,,,,,,,
747500,BA,pageflip,2.05,2.06,Y,,,,,,,,,,
747500,BA,pageflip,2.08,2.09,Y,,,,,,,,,,
747500,BA,pageflip,2.11,2.13,Y,,,,,,,,,,
747500,BA,pageflip,2.16,2.17,Y,,,,,,,,,,
747500,BA,pageflip,2.23,2.24,Y,,,,,,,,,,
747500,BA,voice,2.45,2.46,Y,,,,,,,,,,
747500,BA,voice,2.49,2.52,Y,,,,,,,,,,
747500,FSLA,,2.55,3.04,Y,,,,,,,,,,
747500,BA,voice,3.08,3.09,Y,,,,,,,,,,
747500,BA,voice,3.13,3.14,Y,,,,,,,,,,
747500,BA,keyboard,3.15,3.16,Y,,,,,,,,,,
747500,BA,voice,3.16,3.19,Y,,,,,,,,,,
747500,FSLA,,3.42,3.51,Y,,,,,,,,,,
747500,FSLA,,3.55,3.59,Y,,,,,,,,,,
747500,FSLA,,4.15,4.21,Y,,,,,,,,,,
747500,FSLA,,4.23,4.28,Y,,,,,,,,,,
747500,BA,keyboard,48.28,48.29,Y,,,,,,,,,,
971374,BA,keyboard,0.11,0.12,Y,,,,,,,,,,
971374,BA,keyboard,0.21,0.22,Y,,,,,,,,,,
971374,BA,keyboard,4.49,5.18,Y,,,,,,,,,,
971374,BA,keyboard,5.21,5.34,Y,,,,,,,,,,
971374,BA,keyboard,7.17,7.2,Y,,,,,,,,,,
971374,BA,keyboard,16.48,16.55,Y,,,,,,,,,,
969242,BA,voice,1.12,1.16,Y,,,,,,,,,,
969242,BA,voice,1.43,1.53,Y,,,,,,,,,,
969242,BA,voice,1.58,1.59,Y,,,,,,,,,,
969242,BA,voice,2.04,2.09,Y,,,,,,,,,,
969242,BA,voice,3.39,3.42,Y,,,,,,,,,,
969242,BA,voice,10.24,10.26,Y,,,,,,,,,,
969242,BA,keyboard,42.18,42.25,Y,,,,,,,,,,
969242,BA,keyboard,42.33,42.41,Y,,,,,,,,,,
969242,BA,keyboard,44.09,44.1,Y,,,,,,,,,,
969242,BA,keyboard,44.11,44.12,Y,,,,,,,,,,
967914,FSLA,,1.12,1.37,Y,,,,,,,,,,
967914,BA,pageflip,1.18,1.19,Y,,,,,,,,,,
967914,BA,pageflip,1.39,1.44,Y,,,,,,,,,,
967914,FSLA,,1.39,1.52,Y,,,,,,,,,,
967914,BA,pageflip,2.08,2.09,Y,,,,,,,,,,
967914,FSLA,,1.52,2.19,Y,,,,,,,,,,
967914,BA,pageflip,2.25,2.26,Y,,,,,,,,,,
967914,BA,pageflip,2.39,2.44,Y,,,,,,,,,,
967914,BA,pageflip,2.47,2.48,Y,,,,,,,,,,
967914,BA,pageflip,2.58,3.01,Y,,,,,,,,,,
967914,FSLA,,2.58,4.16,Y,,,,,,,,,,
967914,BA,clutter,16.11,16.12,Y,,,,,,,,,,
967914,BA,clutter,15.34,15.35,Y,,,,,,,,,,
967914,BA,keyboard,15.22,15.29,Y,,,,,,,,,,
967914,BA,keyboard,15.36,15.37,Y,,,,,,,,,,
967914,BA,keyboard,15.41,15.5,Y,,,,,,,,,,
967914,BA,keyboard,15.54,15.56,Y,,,,,,,,,,
967914,BA,keyboard,16.02,16.08,Y,,,,,,,,,,
967914,FSLA,,19.23,20.06,Y,,,,,,,,,,
967914,FSLA,,55.31,55.38,Y,,,,,,,,,,
967914,FSLA,,55.54,56.15,Y,,,,,,,,,,
967914,FSLA,,57.31,57.35,Y,,,,,,,,,,
967914,FSLA,,66.59,67.22,Y,,,,,,,,,,
967914,BA,voice,67.36,67.37,Y,,,,,,,,,,
967914,BA,voice,93.12,93.13,Y,,,,,,,,,,
967914,BA,voice,95.45,95.46,Y,,,,,,,,,,
967914,BA,keyboard,95.5,95.52,Y,,,,,,,,,,
964994,LS,,0.03,0.05,Y,,,,,,,,,,
964994,UPD,,0.1,0.11,Y,,,,,,,,,,
964994,BA,pageflip,0.14,0.21,Y,,,,,,,,,,
964994,BA,pageflip,0.26,0.27,Y,,,,,,,,,,
964994,BA,keyboard,0.29,0.31,Y,,,,,,,,,,
964994,BA,keyboard,0.36,0.37,Y,,,,,,,,,,
964994,BA,pageflip,1.04,1.11,Y,,,,,,,,,,
964994,FSLA,,1.57,2.01,Y,,,,,,,,,,
964994,FSLA,,2.02,5.03,Y,,,,,,,,,,
964994,FSLA,,5.06,5.25,Y,,,,,,,,,,
964994,FSLA,,8.4,9.13,Y,,,,,,,,,,
964994,BA,keyboard,8.56,9.02,Y,,,,,,,,,,
964994,BA,keyboard,9.15,9.2,Y,,,,,,,,,,
964994,BA,keyboard,19.36,19.42,Y,,,,,,,,,,
964994,FSLA,,12.08,12.16,Y,,,,,,,,,,
964994,FSLA,,13.19,13.26,Y,,,,,,,,,,
964994,FSLA,,13.33,13.49,Y,,,,,,,,,,
964994,SEM,,17.46,17.53,Y,,,,,,,,,,
964994,FSLA,,27.27,27.34,Y,,,,,,,,,,
964994,SEM,,39.36,39.41,Y,,,,,,,,,,
964994,SEM,,58.35,58.4,Y,,,,,,,,,,
964994,FSLA,,89.41,90.42,Y,,,,,,,,,,
964994,BA,pageflip,93.46,93.47,Y,,,,,,,,,,
964994,SEM,,133.24,133.33,Y,,,,,,,,,,
964994,FSLA,,136.55,137.07,Y,,,,,,,,,,
981908,BA,keyboard,0.03,0.04,Y,,,,,,,,,,
981908,BA,keyboard,0.06,0.07,Y,,,,,,,,,,
981908,BA,keyboard,0.09,0.1,Y,,,,,,,,,,
981908,SEM,,0.39,0.57,Y,,,,,,,,,,
981908,SEM,,0.53,1.03,Y,,,,,,,,,,
981908,BA,keyboard,1.19,1.22,Y,,,,,,,,,,
981908,BA,keyboard,51.11,51.12,Y,,,,,,,,,,
1062554,BA,clutter,1.13,1.14,Y,,,,,,,,,,
1062554,LS,,1.18,1.25,Y,,,,,,,,,,
1062554,LS,,1.29,1.35,Y,,,,,,,,,,
1062554,BA,keyboard,2.09,2.12,Y,,,,,,,,,,
1062554,BA,keyboard,4.18,4.26,Y,,,,,,,,,,
1062554,BA,keyboard,4.29,4.32,Y,,,,,,,,,,
1062554,BA,keyboard,7.11,7.18,Y,,,,,,,,,,
1062554,BA,keyboard,16.09,16.14,Y,,,,,,,,,,
1062554,BA,clutter,1.49,1.5,Y,,,,,,,,,,
948768,BA,keyboard,4.1,4.11,Y,,,,,,,,,,
948768,BA,keyboard,13.52,13.53,Y,,,,,,,,,,
948768,BA,keyboard,16.47,16.48,Y,,,,,,,,,,
948768,BA,keyboard,16.49,16.5,Y,,,,,,,,,,
948768,BA,keyboard,16.53,16.54,Y,,,,,,,,,,
948768,FSLA,,14.47,14.53,Y,,,,,,,,,,
967970,FSLA,,37.31,37.37,Y,,,,,,,,,,
967970,FSLA,,38.16,38.21,Y,,,,,,,,,,
964276,BA,keyboard,0.01,0.02,Y,,,,,,,,,,
964276,BA,keyboard,0.13,0.22,Y,,,,,,,,,,
964276,BA,keyboard,7.28,7.42,Y,,,,,,,,,,
964276,BA,keyboard,7.44,7.48,Y,,,,,,,,,,
964276,BA,keyboard,7.51,7.58,Y,,,,,,,,,,
964276,BA,clutter,8.03,8.04,Y,,,,,,,,,,
964276,FSLA,,9.3,12,Y,,,,,,,,,,
964276,FSLA,,12.29,12.46,Y,,,,,,,,,,
964276,FSLA,,14.05,14.13,Y,,,,,,,,,,
964276,FSLA,,14.14,14.29,Y,,,,,,,,,,
964276,FSLA,,14.31,16.02,Y,,,,,,,,,,
964276,FSLA,,16.14,16.31,Y,,,,,,,,,,
964276,BA,pageflip,16.3,16.34,Y,,,,,,,,,,
964276,BA,keyboard,16.54,17.07,Y,,,,,,,,,,
964276,FSLA,,23.13,23.19,Y,,,,,,,,,,
964276,FSLA,,23.2,23.24,Y,,,,,,,,,,
964276,FSLA,,23.25,23.43,Y,,,,,,,,,,
971440,UPD,,0,0.23,Y,,,,,,,,,,
971440,BA,voice,0.09,0.11,Y,,,,,,,,,,
971440,BA,voice,0.12,0.13,Y,,,,,,,,,,
971440,BA,keyboard,0.07,0.1,Y,,,,,,,,,,
971440,BA,keyboard,2.2,2.21,Y,,,,,,,,,,
971440,BA,keyboard,2.42,2.47,Y,,,,,,,,,,
971440,BA,clutter,3.07,3.09,Y,,,,,,,,,,
971440,BA,voice,3.37,4,Y,,,,,,,,,,
971440,BA,clutter,5.2,5.24,Y,,,,,,,,,,
971440,BA,clutter,7.36,7.38,Y,,,,,,,,,,
1162504,left screen,,0.26,0.46,Y,,,,,,,,,,
1162504,left screen,,3.29,3.38,Y,,,,,,,,,,
1162504,left screen,,3.43,5.14,Y,,,,,,,,,,
1162504,left screen,,7.11,7.34,Y,,,,,,,,,,
